bank_id,bank_name,region,initial_equity,final_equity,equity_loss,status
2398701,"MODERN BANK, NATIONAL ASSOCIATION",US,79457000.0,51144310.11011392,28312689.88988608,Distressed
51842,FARMERS & MERCHANTS UNION BANK,US,80804000.0,52525986.712501585,28278013.287498415,Distressed
109574,HAVERHILL BANK,US,58091000.0,29820253.679809272,28270746.320190728,Distressed
819556,CONCORDIA BANK & TRUST COMPANY,US,63824000.0,35571201.625911534,28252798.374088466,Distressed
182951,"CLASSIC BANK, NATIONAL ASSOCIATION",US,69303000.0,41083219.99414852,28219780.005851477,Distressed
784159,PEOPLES COMMUNITY BANK,US,126873000.0,98686823.62149757,28186176.37850243,Distressed
244251,AMERICAN STATE BANK & TRUST COMPANY OF WILLISTON,US,54689000.0,26537548.995477915,28151451.004522085,Distressed
853671,OCONEE FEDERAL SAVINGS AND LOAN ASSOCIATION,US,83382000.0,55247716.59609744,28134283.40390256,Distressed
130345,COMMUNITY STATE BANK,US,37684000.0,9576248.342509449,28107751.65749055,Distressed
55336,METAIRIE BANK & TRUST COMPANY,US,67397000.0,39308025.405686975,28088974.594313025,Distressed
355559,RANGE BANK,US,60334000.0,32296772.065508902,28037227.934491098,Distressed
3217331,"HOMETOWN BANK OF ALABAMA, THE",US,59207000.0,31228980.779009163,27978019.220990837,Distressed
743679,RELIANCE SAVINGS BANK,US,75636000.0,47717482.122065425,27918517.877934575,Distressed
307361,AMERICAN BANK NATIONAL ASSOCIATION,US,62748000.0,34850990.394432545,27897009.605567455,Distressed
630555,AMERICAN BANK,US,55497000.0,27628911.948885262,27868088.051114738,Distressed
1459735,COUNTY BANK,US,85633000.0,57766911.584184706,27866088.415815294,Distressed
2849285,BANKVISTA,US,59170000.0,31311373.63786307,27858626.36213693,Distressed
172475,CREST SAVINGS BANK,US,49043000.0,21185495.384494454,27857504.615505546,Distressed
782306,BEACON BANK AND TRUST,US,2400056000.0,2372245421.5726566,27810578.42734337,Safe
175140,COMMUNITY FIRST BANK,US,59084000.0,31277169.069277644,27806830.930722356,Distressed
541857,CARROLL BANK AND TRUST,US,45556000.0,17754777.802434593,27801222.197565407,Distressed
972769,GBC INTERNATIONAL BANK,US,101598000.0,73833015.0957877,27764984.904212296,Distressed
251978,HOMELAND FEDERAL SAVINGS BANK,US,55638000.0,27875697.53338453,27762302.46661547,Distressed
404653,DOMINION BANK,US,67353000.0,39593818.91531533,27759181.08468467,Distressed
561145,FIRST STATE BANK,US,74689000.0,46932745.21087551,27756254.78912449,Distressed
3671997,AMERICAN PRIDE BANK,US,96308000.0,68581544.65399629,27726455.34600371,Distressed
133579,"BANK OF BENNINGTON, THE",US,65950000.0,38224715.17222041,27725284.82777959,Distressed
922344,PEOPLES BANK & TRUST,US,57205000.0,29505417.801556945,27699582.198443055,Distressed
93543,SPRINGS VALLEY BANK & TRUST COMPANY,US,70130000.0,42502794.84507787,27627205.154922128,Distressed
597313,PS BANK,US,62709000.0,35118178.45320901,27590821.546790987,Distressed
239556,"FIRST BANK, UPPER MICHIGAN",US,77699000.0,50135783.17465973,27563216.82534027,Distressed
59352,CITIZENS NATIONAL BANK,US,78171000.0,50636021.92681512,27534978.073184878,Distressed
90337,UNITED COMMUNITY BANK,US,99363000.0,71830460.50644857,27532539.493551433,Distressed
489548,"FIRST STATE BANK AND TRUST COMPANY, INC.",US,65330000.0,37807458.68294573,27522541.31705427,Distressed
804374,HOME FEDERAL BANK,US,59091000.0,31584992.252860576,27506007.747139424,Distressed
338646,TRUSTBANK,US,60552000.0,33072670.314050496,27479329.685949504,Distressed
728948,"MIDSTATES BANK, NATIONAL ASSOCIATION",US,62839000.0,35392493.59591684,27446506.404083163,Distressed
119872,FIRST SEACOAST BANK,US,47014000.0,19571931.810849726,27442068.189150274,Distressed
888833,NORTHEAST GEORGIA BANK,US,80831000.0,53392053.192780554,27438946.807219446,Distressed
407645,"STILLMAN BANCCORP, N.A.",US,47879000.0,20445418.06797421,27433581.93202579,Distressed
824671,PHOENIXVILLE FEDERAL BANK AND TRUST,US,73164000.0,45750999.6800805,27413000.319919497,Distressed
543945,FARMERS TRUST AND SAVINGS BANK,US,54235000.0,26829510.505351543,27405489.494648457,Distressed
496845,BANK & TRUST COMPANY,US,64761000.0,37386578.009881735,27374421.990118265,Distressed
406059,NBT FINANCIAL BANK,US,59535000.0,32160919.41103041,27374080.58896959,Distressed
296456,FIRSTBANK,US,79490000.0,52122308.48967004,27367691.51032996,Distressed
866121,MERCER COUNTY STATE BANK,US,46284000.0,18918356.89656216,27365643.10343784,Distressed
2732565,PEOPLES SAVINGS BANK,US,36999000.0,9674081.176440895,27324918.823559105,Distressed
935308,ONEUNITED BANK,US,62341000.0,35023640.77330455,27317359.22669545,Distressed
361439,ANDREW JOHNSON BANK,US,56057000.0,28752272.615805864,27304727.384194136,Distressed
3277241,EMPIRE STATE BANK,US,61991000.0,34716511.00326067,27274488.996739328,Distressed
3224302,FIRST SOUTHWEST BANK,US,95354000.0,68104091.88596594,27249908.114034057,Distressed
616036,SOUTH LOUISIANA BANK,US,99251000.0,72050009.79341301,27200990.206586987,Distressed
2356091,"FIRST UNITED BANK AND TRUST COMPANY, INC.",US,32251000.0,5055472.211791933,27195527.788208067,Distressed
482053,CITIZENS STATE BANK,US,52729000.0,25537959.19831747,27191040.80168253,Distressed
2505451,"CITIZENS BANK OF GEORGIA, THE",US,59969000.0,32808831.616477072,27160168.383522928,Distressed
613679,FIRST FEDERAL SAVINGS BANK,US,51812000.0,24658513.32467273,27153486.67532727,Distressed
3370133,SUNRISE BANK,US,52663000.0,25551017.950034082,27111982.049965918,Distressed
710176,VERIMORE BANK,US,68389000.0,41318278.71743214,27070721.28256786,Distressed
3150205,WORTHINGTON BANK,US,56351000.0,29345144.935682,27005855.064318,Distressed
755252,CROSS KEYS BANK,US,72099000.0,45114067.94893706,26984932.05106294,Distressed
542340,SOUTH STORY BANK & TRUST,US,70266000.0,43319548.73555291,26946451.264447093,Distressed
27614,"ANDOVER BANK, THE",US,34207000.0,7260792.59351629,26946207.40648371,Distressed
936462,MECHANICS BANK,US,2972889000.0,2945951837.396496,26937162.60350418,Safe
640246,"FAIRFIELD NATIONAL BANK, THE",US,62598000.0,35663156.37460822,26934843.62539178,Distressed
129910,"PEOPLES EXCHANGE BANK, INC.",US,54800000.0,27876568.927292794,26923431.072707206,Distressed
713476,"PYRAMAX BANK, F.S.B.",US,63531000.0,36623370.92331755,26907629.07668245,Distressed
2855866,FOUR CORNERS COMMUNITY BANK,US,53871000.0,26974490.846446097,26896509.153553903,Distressed
556011,SUSQUEHANNA COMMUNITY BANK,US,36271000.0,9397998.754112571,26873001.24588743,Distressed
433943,WASHINGTON STATE BANK,US,42308000.0,15461432.957339227,26846567.042660773,Distressed
55970,EVERGREEN FEDERAL BANK,US,78088000.0,51253381.997543156,26834618.002456844,Distressed
724744,GNB BANK,US,75280000.0,48450698.101144105,26829301.898855895,Distressed
225559,BANK OF BARTLETT,US,36889000.0,10071305.740199327,26817694.259800673,Distressed
750341,HIGHPOINT COMMUNITY BANK,US,46459000.0,19652523.206513226,26806476.793486774,Distressed
1000052,WASHINGTON COUNTY BANK,US,74497000.0,47696229.4828555,26800770.5171445,Distressed
169354,"STATE NATIONAL BANK OF BIG SPRING, THE",US,59047000.0,32256325.202538043,26790674.797461957,Distressed
263243,"FIRST KENTUCKY BANK, INC.",US,43071000.0,16304028.196575195,26766971.803424805,Distressed
443353,UNITY BANK,US,57646000.0,30879954.8568359,26766045.1431641,Distressed
513256,FIRST NATIONAL BANK COLORADO,US,63261000.0,36505099.34811106,26755900.651888937,Distressed
2339599,CAPITOL BANK,US,66578000.0,39823074.77996445,26754925.220035553,Distressed
863746,FARMERS & MERCHANTS SAVINGS BANK,US,74137000.0,47398998.52262065,26738001.47737935,Distressed
3472859,NEWBANK,US,88261000.0,61528607.25577757,26732392.744222432,Distressed
874050,CITIZENS BANK MINNESOTA,US,52165000.0,25467527.716128588,26697472.283871412,Distressed
646743,COMMUNITY SAVINGS BANK,US,52498000.0,25802966.29576212,26695033.70423788,Distressed
387671,FIRST FEDERAL BANK & TRUST,US,63836000.0,37142136.81398612,26693863.186013877,Distressed
97055,HENDERSON STATE BANK,US,56487000.0,29828788.848227262,26658211.151772738,Distressed
676151,UNISON BANK,US,44520000.0,17867202.495013535,26652797.504986465,Distressed
819453,BANK OF ODESSA,US,87696000.0,61056517.13981217,26639482.86018783,Distressed
697231,FNBT BANK,US,68821000.0,42208975.54648489,26612024.453515112,Distressed
831576,BANKTENNESSEE,US,58640000.0,32068602.28317824,26571397.71682176,Distressed
5135,FIRST STATE BANK OF BLAKELY,US,123449000.0,96890868.15638423,26558131.84361577,Distressed
521158,"SOUTHTRUST BANK, N.A.",US,67936000.0,41398547.311675906,26537452.688324094,Distressed
858528,"BANK OF MARION, THE",US,51999000.0,25487006.08304915,26511993.91695085,Distressed
445955,"FIRST NATIONAL BANK OF EAST TEXAS, THE",US,52342000.0,25833810.26727736,26508189.73272264,Distressed
451273,GEDDES FEDERAL SAVINGS AND LOAN ASSOCIATION,US,99222000.0,72716882.87761548,26505117.12238452,Distressed
622037,"FIRST NATIONAL BANK OF JEANERETTE, THE",US,55940000.0,29504382.397168934,26435617.602831066,Distressed
114840,FIRST STATE BANK,US,64485000.0,38052113.60635841,26432886.39364159,Distressed
295011,GREENVILLE NATIONAL BANK,US,75399000.0,48974307.23392683,26424692.766073167,Distressed
975256,DELTA BANK,US,59569000.0,33145965.4680776,26423034.5319224,Distressed
549862,"COMMUNITY BANK & TRUST, WACO, TEXAS",US,77752000.0,51350424.96885198,26401575.031148016,Distressed
514048,CS BANK,US,69821000.0,43458393.47139457,26362606.52860543,Distressed
192558,FIRST BANK KANSAS,US,42479000.0,16147217.117961407,26331782.882038593,Distressed
33147,FARMERS BANK AND TRUST COMPANY,US,42524000.0,16193826.580519527,26330173.419480473,Distressed
795548,CITIZENS STATE BANK,US,31490000.0,5204647.674182415,26285352.325817585,Distressed
542667,MT. MCKINLEY BANK,US,100618000.0,74335964.14248389,26282035.85751611,Distressed
890050,FIRST NATIONAL BANK OF GILLETTE,US,71689000.0,45413255.67793825,26275744.322061747,Distressed
178851,GRAND VALLEY BANK,US,50048000.0,23797373.04816276,26250626.95183724,Distressed
3786435,INTRACOASTAL BANK,US,40785000.0,14563782.318542242,26221217.681457758,Distressed
25357,ALL AMERICA BANK,US,63202000.0,37037796.31037241,26164203.689627588,Distressed
623454,"BANK AND TRUST, SSB, THE",US,47980000.0,21856325.50388044,26123674.49611956,Distressed
966722,KINGSTON NATIONAL BANK,US,41959000.0,15848054.889567047,26110945.110432953,Distressed
823133,PEOPLES NATIONAL BANK OF KEWANEE,US,55436000.0,29373533.852680117,26062466.147319883,Distressed
902672,HEARTHSIDE BANK CORPORATION,US,50667000.0,24628431.933087945,26038568.066912055,Distressed
47500,CLAREMONT SAVINGS BANK,US,71255000.0,45217553.67971933,26037446.32028067,Distressed
2943615,COMMUNITY BANK OF PICKENS COUNTY,US,80044000.0,54048107.07667339,25995892.92332661,Distressed
210238,SOUTHEASTERN BANK,US,72616000.0,46701214.23528212,25914785.764717877,Distressed
963002,BAY STATE SAVINGS BANK,US,50096000.0,24183408.956952155,25912591.043047845,Distressed
3440803,GOLDEN VALLEY BANK,US,44820000.0,18946182.373124182,25873817.626875818,Distressed
54058,"BANK OF TESCOTT, THE",US,64995000.0,39128644.426802516,25866355.573197484,Distressed
695349,TRI-COUNTY BANK,US,73321000.0,47473080.088831425,25847919.911168575,Distressed
562058,UNITED BANK OF UNION,US,45678000.0,19843297.190444708,25834702.809555292,Distressed
761851,FIRST INDEPENDENT BANK,US,45500000.0,19665345.962037385,25834654.037962615,Distressed
307062,FARMERS BANK,US,95283000.0,69451662.43033889,25831337.56966111,Distressed
575759,MNB BANK,US,62869000.0,37067218.01549637,25801781.984503627,Distressed
2667939,FARMERS & MERCHANTS BANK OF COLBY,US,68387000.0,42617017.093916625,25769982.906083375,Distressed
228279,CROSSROADS BANK,US,48047000.0,22386314.233088017,25660685.766911983,Distressed
2989006,GUARDIAN BANK,US,50778000.0,25124922.60154441,25653077.39845559,Distressed
910118,"TIOGA STATE BANK, N.A.",US,64579000.0,38991617.93686962,25587382.06313038,Distressed
441359,"MARIES COUNTY BANK, THE",US,75926000.0,50351542.408926964,25574457.591073036,Distressed
43351,OUTDOOR BANK,US,61440000.0,35875247.955868125,25564752.044131875,Distressed
385471,MADISON COUNTY BANK,US,89536000.0,63999828.109172165,25536171.890827835,Distressed
610128,"BANK OF SOUTHSIDE VIRGINIA, THE",US,126225000.0,100691071.60243496,25533928.397565037,Distressed
539340,DEMOTTE STATE BANK,US,50574000.0,25115765.114257395,25458234.885742605,Distressed
251745,FIRST NATIONAL BANK OF EASTERN ARKANSAS,US,63876000.0,38453417.148498476,25422582.851501524,Distressed
608844,FNBC BANK AND TRUST,US,52704000.0,27288342.714657515,25415657.285342485,Distressed
786733,JEFFERSON SECURITY BANK,US,34269000.0,8888555.804564565,25380444.195435435,Distressed
3293540,PACIFIC VALLEY BANK,US,76225000.0,50846165.26712263,25378834.732877374,Distressed
456045,CENTENNIAL BANK,US,3953510000.0,3928144477.366724,25365522.633275986,Safe
329550,INSOUTH BANK,US,43820000.0,18466624.0384959,25353375.9615041,Distressed
898579,"FIRST FEDERAL COMMUNITY BANK, SSB",US,73740000.0,48430469.7003054,25309530.299694598,Distressed
333650,"BANK, THE",US,70164000.0,44862370.698317826,25301629.301682174,Distressed
209148,"FIRST NATIONAL BANK OF CARMI, THE",US,71947000.0,46653710.64066422,25293289.35933578,Distressed
262237,FIRST PORT CITY BANK,US,55116000.0,29823295.89977628,25292704.10022372,Distressed
6039,PINELAND BANK,US,54782000.0,29494660.774969876,25287339.225030124,Distressed
144052,EXCHANGE BANK & TRUST,US,74322000.0,49035733.75000864,25286266.249991357,Distressed
790703,LEE BANK,US,47262000.0,22020798.701634794,25241201.298365206,Distressed
246022,"BANK OF SOUTH CAROLINA, THE",US,58357000.0,33118822.5403803,25238177.4596197,Distressed
126553,NORTH SHORE BANK OF COMMERCE,US,48214000.0,22994892.233113945,25219107.766886055,Distressed
342054,PHELPS COUNTY BANK,US,45075000.0,19872328.25984341,25202671.74015659,Distressed
670878,SALEM CO-OPERATIVE BANK,US,63140000.0,37950789.219420016,25189210.780579984,Distressed
544335,UNITED MISSISSIPPI BANK,US,61064000.0,35892542.07915163,25171457.92084837,Distressed
277820,PALMETTO STATE BANK,US,83900000.0,58738101.31131476,25161898.68868524,Distressed
575834,FIRST NATIONAL BANK OF LOUISIANA,US,63148000.0,38025752.61615467,25122247.38384533,Distressed
63573,WALPOLE CO-OPERATIVE BANK,US,117249000.0,92134897.47213045,25114102.527869552,Distressed
213471,"SLOVENIAN SAVINGS AND LOAN ASSOCIATION OF CANONSBURG, PA",US,99130000.0,74024139.87129152,25105860.12870848,Distressed
989347,CROSS BANK,US,57411000.0,32305286.18606952,25105713.81393048,Distressed
907547,PREMIERBANK,US,46299000.0,21208551.694574952,25090448.305425048,Distressed
3342671,ANCHOR BANK,US,45462000.0,20384817.56778094,25077182.43221906,Distressed
173306,NATIONAL BANK OF MIDDLEBURY,US,41898000.0,16853982.25079596,25044017.74920404,Distressed
790271,WASHINGTON SAVINGS BANK,US,64800000.0,39757347.85539067,25042652.144609332,Distressed
3076248,STIFEL BANK AND TRUST,US,1327978000.0,1302956472.6671267,25021527.332873344,Safe
593249,"PEOPLES BANK, THE",US,50907000.0,25885758.584572405,25021241.415427595,Distressed
613156,"FIRST MONTANA BANK, INC.",US,50028000.0,25014269.409843445,25013730.590156555,Distressed
632858,FRONTIER STATE BANK,US,67325000.0,42313903.075847566,25011096.924152434,Distressed
427241,"FRIENDSHIP STATE BANK, THE",US,38668000.0,13735132.710488796,24932867.289511204,Distressed
144678,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF LORAIN,US,52293000.0,27390078.468387604,24902921.531612396,Distressed
109136,PEOPLES BANK & TRUST,US,48728000.0,23838880.829112947,24889119.170887053,Distressed
982553,STOCKMENS BANK,US,64045000.0,39196312.47943556,24848687.520564437,Distressed
5582846,"SQUARE FINANCIAL SERVICES, INC.",US,845060000.0,820219993.8229307,24840006.177069306,Safe
3636914,BLUEHARBOR BANK,US,62560000.0,37724285.72308561,24835714.276914388,Distressed
437914,"WILMINGTON SAVINGS FUND SOCIETY, FSB",US,2562155000.0,2537331520.8321514,24823479.167848587,Safe
347956,"VAST BANK, N.A.",US,61941000.0,37121721.74981508,24819278.250184923,Distressed
2858492,FREEDOM BANK,US,65974000.0,41176230.02218217,24797769.977817833,Distressed
3412417,JONAH BANK OF WYOMING,US,52568000.0,27778667.507713914,24789332.492286086,Distressed
107570,FIRST FEDERAL SAVINGS BANK,US,50966000.0,26199102.44034168,24766897.55965832,Distressed
24949,BARABOO STATE BANK,US,62332000.0,37579685.14654973,24752314.85345027,Distressed
905356,PRISM BANK,US,54913000.0,30175316.62435046,24737683.37564954,Distressed
530655,"PEOPLES BANK, THE",US,36776000.0,12060556.470607549,24715443.52939245,Distressed
2785477,ASIAN BANK,US,122278000.0,97579382.6700784,24698617.329921603,Distressed
246956,ALVA STATE BANK & TRUST COMPANY,US,83076000.0,58381186.85430658,24694813.14569342,Distressed
5382514,GULF CAPITAL BANK,US,75529000.0,50869156.086250305,24659843.913749695,Distressed
643340,EASTERN MICHIGAN BANK,US,54820000.0,30178445.433501244,24641554.566498756,Distressed
79042,WEST POINT BANK,US,36766000.0,12125420.865354598,24640579.134645402,Distressed
848248,FIDELITY BANK,US,41631000.0,16993005.759766072,24637994.240233928,Distressed
284556,CATTLEMENS BANK,US,51757000.0,27150853.609779,24606146.390221,Distressed
835257,COMMUNITY BANK MANKATO,US,48788000.0,24209946.047156334,24578053.952843666,Distressed
220059,"WNB FINANCIAL, NATIONAL ASSOCIATION",US,57392000.0,32823554.05091217,24568445.94908783,Distressed
457752,COULEE BANK,US,39379000.0,14859325.643581271,24519674.35641873,Distressed
67870,TC FEDERAL BANK,US,57016000.0,32508616.084933907,24507383.915066093,Distressed
830355,FIRST NATIONAL BANK & TRUST COMPANY OF MCALESTER,US,62364000.0,37869394.24221316,24494605.75778684,Distressed
475653,MOUNTAIN VALLEY BANK,US,56773000.0,32282052.1116634,24490947.8883366,Distressed
58636,CENTURY BANK,US,48999000.0,24524390.595207512,24474609.404792488,Distressed
234506,"NATIONAL BANK OF COXSACKIE, THE",US,44053000.0,19581024.261211604,24471975.738788396,Distressed
579140,REGIONAL MISSOURI BANK,US,61130000.0,36696553.81942022,24433446.18057978,Distressed
2791085,SUNSTATE BANK,US,70219000.0,45825302.66744551,24393697.33255449,Distressed
637554,FIRST BANK OF OWASSO,US,93598000.0,69258682.9932715,24339317.0067285,Distressed
3140822,LIBERTY NATIONAL BANK,US,102494000.0,78156146.14105165,24337853.85894835,Distressed
3374403,BANK OF BELLEVILLE,US,35122000.0,10800289.538225055,24321710.461774945,Distressed
3185896,"TRINITY BANK, NATIONAL ASSOCIATION",US,63224000.0,38933015.6416066,24290984.3583934,Distressed
1155,RVR BANK,US,57100000.0,32822671.687553942,24277328.312446058,Distressed
511832,WAYNE COUNTY BANK,US,71606000.0,47376467.84836966,24229532.151630342,Distressed
2819242,"MURRAY BANK, THE",US,43232000.0,19040607.23383689,24191392.76616311,Distressed
607146,CENTRAL STATE BANK,US,52889000.0,28736575.736379445,24152424.263620555,Distressed
478195,BANK OF THE VALLEY,US,49663000.0,25544130.592135787,24118869.407864213,Distressed
